,TP9,AF7,AF8,TP10,Right AUX,timestamps
7203,0.000,-8.301,-58.594,981.445,0.000,1731707871.207
7204,0.000,1.465,-9.277,972.168,0.000,1731707871.211
7205,0.000,-0.488,-11.719,927.246,0.000,1731707871.215
7206,0.000,3.906,-16.602,950.195,0.000,1731707871.219
7207,0.000,-11.230,-21.973,-962.891,0.000,1731707871.223
7208,0.000,-62.988,-48.340,13.184,0.000,1731707871.227
7209,0.000,-65.918,-52.246,-1000.000,0.000,1731707871.231
7210,0.000,-41.504,-23.438,-977.539,0.000,1731707871.235
7211,0.000,-39.551,-4.883,-987.793,0.000,1731707871.239
7212,-1000.000,-34.180,-41.016,-989.258,0.000,1731707871.243
7213,-932.617,-27.344,-50.781,-974.121,0.000,1731707871.246
7214,-1000.000,-20.020,-31.250,-1000.000,0.000,1731707871.250
7215,-455.078,-18.066,-19.043,-9.277,0.000,1731707871.254
7216,919.922,-19.043,-20.020,-966.309,0.000,1731707871.258
7217,999.512,-11.230,-25.879,942.383,0.000,1731707871.262
7218,923.340,-0.488,-11.230,954.590,0.000,1731707871.266
7219,982.910,-13.184,-21.484,976.074,0.000,1731707871.270
7220,969.727,-47.852,-52.246,970.703,0.000,1731707871.274
7221,984.863,-15.625,-25.391,986.328,0.000,1731707871.278
7222,917.969,0.000,-10.742,916.016,0.000,1731707871.282
7223,-991.211,-32.715,-30.273,-983.887,0.000,1731707871.285
7224,905.762,-40.039,-22.949,885.254,0.000,1731707871.289
7225,-523.926,-42.480,-38.086,-557.617,0.000,1731707871.293
7226,-1000.000,-42.480,-28.320,-1000.000,0.000,1731707871.297
7227,-925.781,-39.551,4.395,-925.781,0.000,1731707871.301
7228,-1000.000,-35.156,-25.391,-1000.000,0.000,1731707871.305
7229,-1000.000,-39.551,-64.941,-1000.000,0.000,1731707871.309
7230,-1000.000,-44.922,-61.035,-1000.000,0.000,1731707871.313
7231,-1000.000,-39.062,-52.246,-1000.000,0.000,1731707871.317
7232,-1000.000,-37.598,-34.668,-1000.000,0.000,1731707871.321
7233,-958.496,-30.273,-32.715,-948.242,0.000,1731707871.324
7234,-1000.000,-9.766,-10.254,-1000.000,0.000,1731707871.328
7235,-1000.000,-19.043,12.695,-929.199,0.000,1731707871.332
7236,371.094,-22.949,-21.973,499.023,0.000,1731707871.336
7237,-893.066,-25.391,-52.246,-903.320,0.000,1731707871.340
7238,897.949,-21.973,-46.387,896.973,0.000,1731707871.344
7239,979.492,-18.066,-28.320,984.375,0.000,1731707871.348
7240,970.215,-16.113,6.348,970.703,0.000,1731707871.352
7241,969.727,-9.766,-10.742,970.703,0.000,1731707871.356
7242,979.492,-24.902,-31.250,981.934,0.000,1731707871.360
7243,934.082,-46.387,-29.297,929.688,0.000,1731707871.364
7244,971.191,-32.227,-25.879,983.398,0.000,1731707871.367
7245,-997.559,-22.461,-9.766,971.191,0.000,1731707871.371
7246,-324.219,-32.227,-19.531,-385.254,0.000,1731707871.375
7247,-1000.000,-43.945,-35.645,-1000.000,0.000,1731707871.379
7248,-931.641,-44.922,-30.273,-930.176,0.000,1731707871.383
7249,-1000.000,-22.461,-10.254,-1000.000,0.000,1731707871.387
7250,-1000.000,-7.812,2.441,-1000.000,0.000,1731707871.391
7251,-1000.000,-38.574,-27.832,-1000.000,0.000,1731707871.395
7252,-1000.000,-31.250,-23.926,-1000.000,0.000,1731707871.399
7253,-1000.000,-11.719,-23.438,-1000.000,0.000,1731707871.403
7254,-1000.000,-44.922,-32.227,-1000.000,0.000,1731707871.407
7255,-928.223,-44.922,-29.785,-943.359,0.000,1731707871.410
7256,-1000.000,-25.391,-30.762,-1000.000,0.000,1731707871.414
7257,-669.434,-21.484,-5.859,-376.465,0.000,1731707871.418
7258,802.246,-4.883,-15.137,924.805,0.000,1731707871.422
7259,-959.961,-15.137,-46.875,992.676,0.000,1731707871.426
7260,906.738,-21.484,-39.062,929.199,0.000,1731707871.430
7261,987.305,-7.812,-16.602,981.934,0.000,1731707871.434
7262,969.727,-16.113,-15.137,970.703,0.000,1731707871.438
7263,969.727,-21.973,-15.137,970.703,0.000,1731707871.442
7264,987.305,-11.230,-6.348,985.840,0.000,1731707871.446
7265,906.738,6.348,2.441,904.297,0.000,1731707871.450
7266,-958.984,24.414,-0.488,-940.430,0.000,1731707871.453
7267,798.828,-21.973,-34.668,685.059,0.000,1731707871.457
7268,-673.828,-68.848,-52.246,-767.090,0.000,1731707871.461
7269,-1000.000,-49.805,-28.809,-1000.000,0.000,1731707871.465
7270,-928.223,-23.438,-31.738,-935.547,0.000,1731707871.469
7271,-1000.000,-37.598,-32.227,-1000.000,0.000,1731707871.473
7272,-1000.000,-20.508,-3.418,-1000.000,0.000,1731707871.477
7273,-1000.000,-6.836,-34.668,-1000.000,0.000,1731707871.481
7274,-1000.000,-20.020,-48.340,-1000.000,0.000,1731707871.485
7275,-1000.000,-18.555,-19.043,-1000.000,0.000,1731707871.489
7276,-929.199,-25.879,-20.996,-945.312,0.000,1731707871.493
7277,-1000.000,-30.273,-28.809,-1000.000,0.000,1731707871.496
7278,-552.734,-13.672,-22.461,-325.195,0.000,1731707871.500
7279,874.023,-11.230,-24.414,949.707,0.000,1731707871.504
7280,-982.910,-8.301,-17.578,983.398,0.000,1731707871.508
7281,916.504,-12.207,-7.324,940.918,0.000,1731707871.512
7282,990.234,-19.043,-13.672,953.125,0.000,1731707871.516
7283,906.738,-10.254,-21.484,962.402,0.000,1731707871.520
7284,0.000,-10.742,-33.691,-996.094,0.000,1731707871.524
7285,0.000,-18.555,-36.133,-194.824,0.000,1731707871.528
7286,0.000,-35.645,-29.785,-1000.000,0.000,1731707871.532
7287,0.000,-31.250,-15.137,-952.148,0.000,1731707871.536
7288,0.000,-21.973,-15.625,-1000.000,0.000,1731707871.539
7289,0.000,-19.531,-36.133,-943.359,0.000,1731707871.543
7290,0.000,-21.973,-21.973,-1000.000,0.000,1731707871.547
7291,0.000,-8.789,-6.836,-827.637,0.000,1731707871.551
7292,0.000,-9.766,-42.969,623.047,0.000,1731707871.555
7293,0.000,-13.672,-42.969,-923.340,0.000,1731707871.559
7294,0.000,14.160,-19.043,915.527,0.000,1731707871.563
7295,0.000,-1.465,-37.109,928.223,0.000,1731707871.567
7296,998.535,-33.203,-38.086,-972.168,0.000,1731707871.571
7297,933.594,-27.344,-20.508,843.750,0.000,1731707871.575
7298,-474.121,-58.594,-24.902,-610.352,0.000,1731707871.579
7299,-1000.000,-72.754,-35.156,-1000.000,0.000,1731707871.582
7300,-926.758,-34.668,-42.969,-928.711,0.000,1731707871.586
7301,-1000.000,-22.461,-37.109,-1000.000,0.000,1731707871.590
7302,-937.500,-23.926,-32.715,-941.406,0.000,1731707871.594
7303,-1000.000,-19.531,-0.488,-1000.000,0.000,1731707871.598
7304,-832.520,-26.367,23.438,-529.785,0.000,1731707871.602
7305,640.137,-25.391,-34.668,831.055,0.000,1731707871.606
7306,-923.828,-17.090,-64.453,-978.516,0.000,1731707871.610
7307,897.461,-10.254,-41.992,918.457,0.000,1731707871.614
7308,986.816,-15.625,-36.621,984.375,0.000,1731707871.618
7309,969.727,-15.137,-23.438,970.703,0.000,1731707871.622
7310,970.215,-7.324,4.883,970.215,0.000,1731707871.625
7311,986.328,0.488,6.348,986.816,0.000,1731707871.629
7312,912.109,-9.766,-23.926,908.691,0.000,1731707871.633
7313,-976.074,-27.832,-45.410,-959.473,0.000,1731707871.637
7314,860.840,-15.137,-24.902,791.504,0.000,1731707871.641
7315,-597.168,-23.438,7.324,-669.922,0.000,1731707871.645
7316,-1000.000,-61.035,-21.484,-1000.000,0.000,1731707871.649
7317,-925.781,-49.316,-35.645,-929.199,0.000,1731707871.653
7318,-1000.000,-40.527,-9.277,-1000.000,0.000,1731707871.657
7319,-1000.000,-37.109,-5.859,-1000.000,0.000,1731707871.660
7320,-1000.000,-4.395,-11.719,-1000.000,0.000,1731707871.665
7321,-1000.000,-4.395,-33.203,-1000.000,0.000,1731707871.668
7322,-967.285,-41.992,-37.598,-957.031,0.000,1731707871.672
7323,-996.094,-53.223,-32.715,-1000.000,0.000,1731707871.676
7324,-1000.000,-38.086,-20.996,-1000.000,0.000,1731707871.680
7325,260.742,-15.137,-0.488,334.961,0.000,1731707871.684
7326,-890.625,14.648,3.906,-894.531,0.000,1731707871.688
7327,902.832,9.766,-20.508,901.367,0.000,1731707871.692
7328,974.121,-15.625,-17.090,978.027,0.000,1731707871.696
7329,970.215,-45.898,-32.227,970.703,0.000,1731707871.700
7330,969.727,-37.109,-56.152,970.703,0.000,1731707871.703
7331,969.727,-23.926,-36.133,970.703,0.000,1731707871.707
7332,979.004,-23.438,-15.137,982.422,0.000,1731707871.711
7333,936.035,-11.719,-6.348,927.734,0.000,1731707871.715
7334,967.285,7.324,-10.254,989.258,0.000,1731707871.719
7335,-988.281,-3.906,-24.902,957.520,0.000,1731707871.723
7336,-300.293,-41.992,-32.227,-413.574,0.000,1731707871.727
7337,-1000.000,-57.129,-17.090,-1000.000,0.000,1731707871.731
7338,-933.105,-55.176,-27.832,-929.688,0.000,1731707871.735
7339,-1000.000,-58.105,-33.203,-1000.000,0.000,1731707871.739
7340,-1000.000,-49.805,-18.555,-984.375,0.000,1731707871.743
7341,-928.711,-20.508,-11.719,-973.633,0.000,1731707871.746
7342,-1000.000,-14.648,-0.488,-1000.000,0.000,1731707871.750
7343,-562.012,-17.578,-25.391,-28.320,0.000,1731707871.754
7344,868.652,-20.020,-55.664,-975.586,0.000,1731707871.758
7345,-980.957,-32.715,-53.711,946.289,0.000,1731707871.762
7346,915.039,-19.043,-35.645,953.125,0.000,1731707871.766
7347,985.352,0.977,-9.277,976.562,0.000,1731707871.770
7348,970.215,-16.113,-11.719,970.703,0.000,1731707871.774
7349,986.328,-34.668,-29.785,986.328,0.000,1731707871.778
7350,912.109,-30.762,-34.180,914.062,0.000,1731707871.782
7351,-976.074,-23.926,-11.719,-978.516,0.000,1731707871.785
7352,860.840,-29.297,-29.785,870.605,0.000,1731707871.789
7353,-597.168,-41.016,-41.016,-582.031,0.000,1731707871.793
7354,-1000.000,-34.180,-15.137,-1000.000,0.000,1731707871.797
7355,-925.781,-26.855,-13.184,-925.781,0.000,1731707871.801
7356,-1000.000,-29.297,-38.086,-1000.000,0.000,1731707871.805
7357,-1000.000,-35.156,-52.246,-1000.000,0.000,1731707871.809
7358,-1000.000,-46.875,-42.969,-1000.000,0.000,1731707871.813
7359,-1000.000,-39.551,-31.738,-1000.000,0.000,1731707871.817
7360,-1000.000,-19.043,-20.508,-1000.000,0.000,1731707871.821
7361,-942.871,-16.113,-25.391,-938.965,0.000,1731707871.825
7362,-1000.000,-27.344,-40.527,-1000.000,0.000,1731707871.829
7363,-891.113,-2.441,-13.184,-845.215,0.000,1731707871.832
7364,566.406,13.672,-11.719,619.629,0.000,1731707871.836
7365,-910.645,-16.602,-41.504,-920.410,0.000,1731707871.840
7366,895.020,-22.461,-35.156,898.438,0.000,1731707871.844
7367,997.559,-5.859,-25.879,-999.512,0.000,1731707871.848
7368,927.734,-6.348,-18.555,915.527,0.000,1731707871.852
7369,985.352,-11.230,-18.066,-973.633,0.000,1731707871.856
7370,968.262,-17.578,-48.828,800.293,0.000,1731707871.860
7371,-403.809,-36.621,-32.715,-617.188,0.000,1731707871.864
7372,-1000.000,-41.016,-8.301,-1000.000,0.000,1731707871.868
7373,-928.711,-20.996,-23.926,-936.035,0.000,1731707871.872
7374,-1000.000,-19.043,-24.414,-1000.000,0.000,1731707871.875
7375,-928.223,-22.949,-1.465,-961.914,0.000,1731707871.879
7376,-1000.000,-30.273,-21.484,-1000.000,0.000,1731707871.883
7377,-569.336,-6.348,-32.227,-142.578,0.000,1731707871.887
7378,866.211,13.672,-18.066,998.535,0.000,1731707871.891
7379,-979.980,-2.930,-15.625,959.961,0.000,1731707871.895
7380,914.551,-10.254,-21.484,945.312,0.000,1731707871.899
7381,985.352,-10.742,-4.883,978.516,0.000,1731707871.903
7382,970.215,-20.508,-13.672,970.703,0.000,1731707871.907
7383,969.727,-38.574,-43.457,972.168,0.000,1731707871.911
7384,987.305,-9.277,-41.992,976.074,0.000,1731707871.915
7385,899.414,4.883,-20.508,912.109,0.000,1731707871.918
7386,-932.617,-17.578,-2.441,-930.664,0.000,1731707871.922
7387,686.523,-27.344,-25.391,414.062,0.000,1731707871.926
7388,-791.992,-34.668,-30.762,-916.504,0.000,1731707871.930
7389,-1000.000,-37.598,-29.297,-1000.000,0.000,1731707871.934
7390,-934.082,-48.828,-31.738,-958.984,0.000,1731707871.938
7391,-1000.000,-53.711,-40.527,-1000.000,0.000,1731707871.942
7392,-928.223,-43.457,-39.062,-964.844,0.000,1731707871.946
7393,-1000.000,-38.574,-36.621,-1000.000,0.000,1731707871.950
7394,-559.570,-19.043,-33.203,-93.750,0.000,1731707871.954
7395,872.070,-1.953,-17.090,-983.887,0.000,1731707871.957
7396,-981.934,7.812,-6.836,952.148,0.000,1731707871.961
7397,915.039,-10.254,-21.484,949.219,0.000,1731707871.965
7398,985.352,-12.695,-18.555,977.051,0.000,1731707871.969
7399,970.215,-1.953,-23.926,970.703,0.000,1731707871.973
7400,973.145,-37.598,-60.547,975.586,0.000,1731707871.977
7401,960.449,-36.133,-44.922,953.613,0.000,1731707871.981
7402,926.270,-24.902,-20.508,940.430,0.000,1731707871.985
7403,-924.805,-31.738,-35.156,-949.707,0.000,1731707871.989
7404,63.965,-38.574,-29.297,-35.156,0.000,1731707871.993
7405,-1000.000,-39.062,-12.695,-1000.000,0.000,1731707871.997
7406,-974.609,-31.250,-22.949,-965.332,0.000,1731707872.000
7407,-981.934,-36.133,-38.086,-994.141,0.000,1731707872.004
7408,-1000.000,-45.898,-51.758,-979.492,0.000,1731707872.008
7409,-938.477,-24.414,-36.621,-986.328,0.000,1731707872.012
7410,-1000.000,8.789,4.883,-1000.000,0.000,1731707872.016
7411,-343.750,-12.207,-9.277,128.418,0.000,1731707872.020
7412,963.867,-22.461,-49.805,-930.664,0.000,1731707872.024
7413,980.957,-10.254,-44.922,924.316,0.000,1731707872.028
7414,931.641,-36.621,-55.664,964.355,0.000,1731707872.032
7415,980.469,-32.227,-33.203,973.145,0.000,1731707872.036
7416,969.727,8.789,-2.930,971.680,0.000,1731707872.040
7417,970.215,-16.113,-9.766,965.332,0.000,1731707872.043
7418,986.816,-35.156,-23.926,978.516,0.000,1731707872.047
7419,909.668,-25.879,-34.668,909.668,0.000,1731707872.051
7420,-969.238,-27.344,-25.879,-947.266,0.000,1731707872.055
7421,835.449,-19.531,-22.949,667.969,0.000,1731707872.059
7422,-629.395,-29.785,-47.852,-756.348,0.000,1731707872.063
7423,-1000.000,-24.902,-41.504,-1000.000,0.000,1731707872.067
7424,-926.758,-44.434,-18.066,-939.941,0.000,1731707872.071
7425,-1000.000,-58.105,-23.926,-1000.000,0.000,1731707872.075
7426,-933.105,-34.180,-30.762,-947.754,0.000,1731707872.079
7427,-1000.000,-25.391,-23.926,-1000.000,0.000,1731707872.082
7428,-779.297,-7.812,-18.555,-374.023,0.000,1731707872.086
7429,700.684,22.461,-2.441,906.738,0.000,1731707872.090
7430,-935.547,-15.625,-19.043,995.605,0.000,1731707872.094
7431,899.902,-29.785,-31.738,929.688,0.000,1731707872.098
7432,987.305,-9.277,-27.344,980.469,0.000,1731707872.102
7433,969.727,-17.090,-46.387,974.121,0.000,1731707872.106
7434,969.727,-30.273,-50.293,958.008,0.000,1731707872.110
7435,987.305,-39.062,-39.551,963.867,0.000,1731707872.114
7436,904.785,-28.320,-28.320,908.691,0.000,1731707872.118
7437,-954.102,0.000,-16.113,-938.477,0.000,1731707872.121
7438,779.297,-7.324,-17.578,624.023,0.000,1731707872.125
7439,-696.777,-30.762,-24.414,-798.828,0.000,1731707872.129
7440,-1000.000,-43.945,-25.879,-1000.000,0.000,1731707872.133
7441,-929.199,-43.457,-5.859,-941.406,0.000,1731707872.137
7442,-1000.000,-32.715,4.395,-1000.000,0.000,1731707872.141
7443,-931.152,-23.926,-15.625,-942.383,0.000,1731707872.145
7444,-1000.000,-22.461,-36.621,-1000.000,0.000,1731707872.149
7445,-749.023,-21.973,-31.250,-403.320,0.000,1731707872.153
7446,731.445,1.465,-18.066,910.645,0.000,1731707872.157
7447,-942.383,3.418,-24.902,997.070,0.000,1731707872.161
7448,901.367,0.000,-25.391,927.246,0.000,1731707872.164
7449,987.305,-5.859,-10.742,982.422,0.000,1731707872.168
7450,970.215,-23.438,2.441,970.703,0.000,1731707872.172
7451,970.215,-19.043,-2.441,970.703,0.000,1731707872.176
7452,986.328,-7.812,-14.648,986.328,0.000,1731707872.180
7453,911.621,-1.465,-7.812,908.691,0.000,1731707872.184
7454,-975.098,-1.465,-4.883,-958.496,0.000,1731707872.188
7455,857.910,-8.301,-7.324,777.832,0.000,1731707872.192
7456,-601.074,-46.875,-16.113,-678.711,0.000,1731707872.196
7457,-1000.000,-42.969,-14.160,-1000.000,0.000,1731707872.200
7458,-925.781,-40.527,2.441,-931.641,0.000,1731707872.204
7459,-1000.000,-63.965,-30.762,-1000.000,0.000,1731707872.207
7460,-933.594,-40.527,-40.039,-939.453,0.000,1731707872.211
7461,-1000.000,-27.344,-23.438,-1000.000,0.000,1731707872.215
7462,-781.738,-26.855,-3.906,-468.262,0.000,1731707872.219
7463,698.242,4.883,-11.230,881.348,0.000,1731707872.223
7464,-935.059,-2.441,-19.043,-991.699,0.000,1731707872.227
7465,899.414,-22.461,-6.836,922.852,0.000,1731707872.231
7466,987.305,-24.414,-16.602,983.398,0.000,1731707872.235
7467,970.215,-37.598,-8.301,970.703,0.000,1731707872.239
7468,969.727,-28.320,0.000,971.191,0.000,1731707872.243
7469,986.328,-20.508,-8.301,983.398,0.000,1731707872.247
7470,898.438,-30.273,-33.691,902.832,0.000,1731707872.250
7471,-926.758,-24.902,-37.598,-925.781,0.000,1731707872.254
7472,649.414,-33.203,-40.039,564.941,0.000,1731707872.258
7473,-820.801,-41.504,-42.969,-856.934,0.000,1731707872.262
7474,-1000.000,-33.691,-21.973,-1000.000,0.000,1731707872.266
7475,-937.012,-30.762,-10.742,-943.359,0.000,1731707872.270
7476,-1000.000,-37.598,-9.277,-1000.000,0.000,1731707872.274
7477,-942.871,-45.898,-23.926,-939.453,0.000,1731707872.278
7478,-1000.000,-33.691,-30.762,-1000.000,0.000,1731707872.282
7479,-891.113,-38.086,-39.551,-785.645,0.000,1731707872.286
7480,566.895,-37.109,-46.387,657.227,0.000,1731707872.290
7481,-910.645,-28.320,-27.832,-931.641,0.000,1731707872.293
7482,895.020,-26.367,-23.438,901.855,0.000,1731707872.297
7483,985.840,-15.625,-15.625,986.328,0.000,1731707872.301
7484,969.727,-8.301,8.301,970.703,0.000,1731707872.305
7485,970.215,-10.254,-11.719,970.703,0.000,1731707872.309
7486,986.328,-33.691,-64.453,986.816,0.000,1731707872.313
7487,911.621,-40.527,-65.430,909.180,0.000,1731707872.317
7488,-975.098,-27.344,-43.945,-961.426,0.000,1731707872.321
7489,856.934,-42.480,-48.828,801.270,0.000,1731707872.325
7490,-601.562,-63.965,-31.250,-660.645,0.000,1731707872.329
7491,-1000.000,-56.641,-23.438,-1000.000,0.000,1731707872.333
7492,-925.781,-27.344,-20.508,-928.711,0.000,1731707872.336
7493,-1000.000,-6.348,-5.859,-1000.000,0.000,1731707872.340
7494,-1000.000,0.000,-35.645,-1000.000,0.000,1731707872.344
7495,-1000.000,-10.742,-39.062,-1000.000,0.000,1731707872.348
7496,-1000.000,-33.203,-39.062,-1000.000,0.000,1731707872.352
7497,-962.402,-44.922,-59.570,-956.543,0.000,1731707872.356
7498,-1000.000,-33.691,-50.781,-1000.000,0.000,1731707872.360
7499,-1000.000,-16.113,-22.949,-982.910,0.000,1731707872.364
7500,324.707,0.488,-19.531,396.973,0.000,1731707872.368
7501,-891.113,11.719,-29.785,-896.484,0.000,1731707872.372
7502,899.414,-12.695,-40.527,898.926,0.000,1731707872.375
7503,977.539,-15.625,-29.297,980.469,0.000,1731707872.379
7504,969.727,0.977,-20.020,970.703,0.000,1731707872.383
7505,969.727,7.812,-34.180,970.703,0.000,1731707872.387
7506,969.727,-14.648,-32.715,970.703,0.000,1731707872.391
7507,977.539,-23.438,-29.785,980.469,0.000,1731707872.395
7508,940.918,2.441,-44.434,933.594,0.000,1731707872.399
7509,957.520,-15.625,-43.945,976.562,0.000,1731707872.403
7510,-969.727,-21.484,-22.949,984.863,0.000,1731707872.407
7511,-232.422,-33.691,-30.762,-335.449,0.000,1731707872.411
7512,-1000.000,-37.598,-37.109,-1000.000,0.000,1731707872.415
7513,-938.965,-27.832,-25.391,-934.570,0.000,1731707872.418
7514,-1000.000,-37.598,-35.645,-1000.000,0.000,1731707872.422
7515,-1000.000,-36.621,-44.922,-1000.000,0.000,1731707872.426
7516,-1000.000,-6.348,-20.996,-1000.000,0.000,1731707872.430
7517,-1000.000,-1.953,-7.812,-1000.000,0.000,1731707872.434
7518,-1000.000,-33.203,-36.621,-1000.000,0.000,1731707872.438
7519,-1000.000,-27.344,-39.062,-1000.000,0.000,1731707872.442
7520,-1000.000,-32.715,-36.133,-1000.000,0.000,1731707872.446
7521,-1000.000,-41.992,-42.480,-1000.000,0.000,1731707872.450
7522,-1000.000,-33.691,-29.297,-1000.000,0.000,1731707872.454
7523,-1000.000,-30.273,-25.391,-1000.000,0.000,1731707872.457
7524,-956.055,-27.832,-14.648,-945.312,0.000,1731707872.462
7525,-1000.000,-9.277,0.000,-1000.000,0.000,1731707872.465
7526,-984.863,-0.488,-16.602,-851.562,0.000,1731707872.469
7527,401.855,-3.418,-33.691,571.777,0.000,1731707872.473
7528,-892.090,5.371,-31.738,-912.598,0.000,1731707872.477
7529,888.184,0.488,-18.066,876.465,0.000,1731707872.481
7530,936.035,-16.113,-23.926,966.797,0.000,1731707872.485
7531,-923.340,-17.090,-39.551,-967.773,0.000,1731707872.489
7532,75.684,-39.062,-32.227,-159.180,0.000,1731707872.493
7533,-1000.000,-43.945,-23.438,-1000.000,0.000,1731707872.497
7534,-976.074,-27.832,-26.367,-950.195,0.000,1731707872.500
7535,-979.980,-22.949,-30.762,-995.605,0.000,1731707872.504
7536,-1000.000,-28.320,-31.738,-1000.000,0.000,1731707872.508
7537,-1000.000,-36.621,-38.086,-1000.000,0.000,1731707872.512
7538,-1000.000,-32.227,-30.273,-1000.000,0.000,1731707872.516
7539,-1000.000,-36.621,-21.484,-1000.000,0.000,1731707872.520
7540,-979.004,-19.043,-4.395,-969.727,0.000,1731707872.524
7541,-975.098,-9.277,6.836,-994.629,0.000,1731707872.528
7542,-1000.000,-30.762,-41.992,-1000.000,0.000,1731707872.532
7543,96.191,-40.039,-46.875,215.332,0.000,1731707872.536
7544,-913.086,-18.066,-22.949,-910.156,0.000,1731707872.540
7545,919.434,-13.184,-27.344,913.086,0.000,1731707872.543
7546,971.191,5.371,-6.348,985.352,0.000,1731707872.547
7547,944.336,7.324,0.488,919.922,0.000,1731707872.551
7548,955.566,-19.531,-30.273,-987.793,0.000,1731707872.555
7549,-966.797,-28.320,-54.688,889.648,0.000,1731707872.559
7550,-212.402,-40.527,-48.340,-533.203,0.000,1731707872.563
7551,-1000.000,-50.293,-23.438,-1000.000,0.000,1731707872.567
7552,-940.918,-29.785,-14.160,-927.734,0.000,1731707872.571
7553,-1000.000,-20.508,-3.418,-1000.000,0.000,1731707872.575
7554,-1000.000,-20.020,0.488,-1000.000,0.000,1731707872.579
7555,-1000.000,-17.578,-25.391,-1000.000,0.000,1731707872.583
7556,-1000.000,-30.273,-24.902,-1000.000,0.000,1731707872.586
7557,-955.566,-35.156,-43.457,-953.613,0.000,1731707872.590
7558,-1000.000,-35.645,-44.922,-1000.000,0.000,1731707872.594
7559,-981.934,-20.020,-11.230,-967.773,0.000,1731707872.598
7560,0.000,-12.207,-17.090,429.199,0.000,1731707872.602
7561,0.000,-15.137,-39.062,-897.949,0.000,1731707872.606
7562,0.000,-17.578,-53.223,897.461,0.000,1731707872.610
7563,0.000,-37.109,-43.945,990.723,0.000,1731707872.614
7564,0.000,-13.672,-13.184,939.453,0.000,1731707872.618
7565,0.000,16.113,15.625,969.727,0.000,1731707872.622
7566,0.000,-28.320,-21.973,983.887,0.000,1731707872.625
7567,0.000,-61.035,-48.340,-228.027,0.000,1731707872.629
7568,0.000,-58.594,-38.574,-1000.000,0.000,1731707872.633
7569,0.000,-71.289,-41.992,-952.148,0.000,1731707872.637
7570,0.000,-61.523,-43.945,-997.070,0.000,1731707872.641
7571,0.000,-28.809,-23.438,-1000.000,0.000,1731707872.645
7572,407.715,-3.906,3.906,-1000.000,0.000,1731707872.649
7573,-895.508,-25.879,-21.973,-1000.000,0.000,1731707872.653
7574,896.973,-37.598,-44.922,-989.746,0.000,1731707872.657
7575,981.445,-24.902,-34.180,-961.914,0.000,1731707872.661
7576,979.004,-51.270,-28.809,-1000.000,0.000,1731707872.664
7577,902.344,-34.180,-28.320,-97.168,0.000,1731707872.668
7578,-910.156,2.441,-6.348,-975.098,0.000,1731707872.672
7579,418.457,-6.348,-17.578,950.195,0.000,1731707872.676
7580,-952.637,-22.949,-50.781,963.867,0.000,1731707872.680
7581,-1000.000,-21.484,-41.016,913.086,0.000,1731707872.684
7582,-954.102,-16.602,-29.297,-946.289,0.000,1731707872.688
7583,-1000.000,-23.438,-22.461,689.941,0.000,1731707872.692
7584,-601.074,-51.270,-30.273,-749.023,0.000,1731707872.696
7585,-1000.000,-44.922,-20.508,-1000.000,0.000,1731707872.700
7586,-925.781,-40.039,-18.066,-935.547,0.000,1731707872.704
7587,-1000.000,-37.598,-22.949,-1000.000,0.000,1731707872.707
7588,-1000.000,-36.133,-26.855,-1000.000,0.000,1731707872.711
7589,-1000.000,-27.832,-15.625,-1000.000,0.000,1731707872.715
7590,-1000.000,-12.695,-6.836,-1000.000,0.000,1731707872.719
7591,-1000.000,-17.578,-13.184,-1000.000,0.000,1731707872.723
7592,-938.477,-20.508,-26.367,-937.500,0.000,1731707872.727
7593,-1000.000,-25.391,-31.738,-1000.000,0.000,1731707872.731
7594,-844.238,-31.738,-33.691,-680.664,0.000,1731707872.735
7595,625.488,3.418,-15.137,744.141,0.000,1731707872.739
7596,-920.898,-7.324,-7.324,-952.637,0.000,1731707872.743
7597,913.086,-35.156,-24.902,924.805,0.000,1731707872.746
7598,928.711,-23.926,-31.250,923.828,0.000,1731707872.750
7599,-976.074,-8.789,-32.715,-960.938,0.000,1731707872.754
7600,860.840,-33.691,-30.762,797.852,0.000,1731707872.758
7601,-597.168,-58.105,-16.113,-664.062,0.000,1731707872.762
7602,-1000.000,-33.691,-20.020,-1000.000,0.000,1731707872.766
7603,-925.781,-16.113,-17.090,-931.641,0.000,1731707872.770
7604,-1000.000,-20.020,-8.789,-1000.000,0.000,1731707872.774
7605,-927.734,-30.273,-32.715,-949.707,0.000,1731707872.778
7606,-1000.000,-31.738,-55.176,-1000.000,0.000,1731707872.782
7607,-604.980,-36.133,-57.129,-281.738,0.000,1731707872.785
7608,845.215,-19.043,-32.715,958.496,0.000,1731707872.789
7609,-973.145,-7.324,-17.090,978.516,0.000,1731707872.793
7610,911.621,-12.207,-18.555,936.035,0.000,1731707872.797
7611,985.840,-6.836,-20.020,980.469,0.000,1731707872.801
7612,969.727,-10.254,-39.062,970.215,0.000,1731707872.805
7613,969.727,-29.785,-47.852,970.703,0.000,1731707872.809
7614,986.328,-20.996,-47.852,987.305,0.000,1731707872.813
7615,912.109,-10.254,-37.109,908.691,0.000,1731707872.817
7616,-976.074,-29.785,-36.621,-962.891,0.000,1731707872.821
7617,860.840,-24.902,-32.227,809.570,0.000,1731707872.825
7618,-597.168,-16.113,-19.043,-654.785,0.000,1731707872.828
