,TP9,AF7,AF8,TP10,Right AUX,timestamps
7087,566.895,-13.672,-6.348,630.371,0.000,1731708201.565
7088,-910.645,-61.523,-62.012,-922.852,0.000,1731708201.569
7089,895.020,-42.480,-61.523,900.391,0.000,1731708201.573
7090,-996.582,-23.926,-25.879,992.188,0.000,1731708201.577
7091,900.391,-19.531,-13.184,911.621,0.000,1731708201.581
7092,-938.477,-5.859,-28.320,-927.734,0.000,1731708201.585
7093,713.379,-20.508,-20.996,394.531,0.000,1731708201.589
7094,-766.113,-52.734,-24.414,-929.688,0.000,1731708201.593
7095,-1000.000,-43.945,-25.391,-1000.000,0.000,1731708201.597
7096,-946.777,-43.945,-11.230,-972.168,0.000,1731708201.601
7097,-968.262,-41.016,-25.391,-953.613,0.000,1731708201.605
7098,-1000.000,-27.344,-28.809,-1000.000,0.000,1731708201.608
7099,-950.684,-29.297,-6.348,-871.582,0.000,1731708201.612
7100,467.773,-16.113,-17.090,586.426,0.000,1731708201.616
7101,-899.902,-5.859,-33.203,-914.551,0.000,1731708201.620
7102,895.996,-8.789,-13.184,901.855,0.000,1731708201.624
7103,998.047,-8.301,-31.250,974.609,0.000,1731708201.628
7104,897.461,-26.367,-46.387,935.059,0.000,1731708201.632
7105,-915.527,-51.758,-26.855,-950.684,0.000,1731708201.636
7106,559.082,-36.621,-35.645,67.383,0.000,1731708201.640
7107,-883.789,-44.434,-53.711,-1000.000,0.000,1731708201.644
7108,-1000.000,-46.387,-49.316,-983.398,0.000,1731708201.648
7109,-959.961,-27.344,-33.691,-990.723,0.000,1731708201.651
7110,-955.566,-38.574,-23.438,-943.848,0.000,1731708201.655
7111,-1000.000,-42.480,-6.348,-1000.000,0.000,1731708201.659
7112,-860.352,-22.949,1.465,-622.070,0.000,1731708201.663
7113,605.957,19.531,-1.953,786.621,0.000,1731708201.667
7114,-917.480,6.348,-20.996,-963.379,0.000,1731708201.671
7115,910.645,-46.387,-86.426,928.223,0.000,1731708201.675
7116,937.012,-46.387,0.000,929.199,0.000,1731708201.679
7117,-997.070,-39.551,0.000,-979.004,0.000,1731708201.683
7118,921.875,-38.086,0.000,871.094,0.000,1731708201.687
7119,-494.629,-46.387,0.000,-579.102,0.000,1731708201.691
7120,-1000.000,-45.410,0.000,-1000.000,0.000,1731708201.695
7121,-926.270,-37.598,0.000,-925.781,0.000,1731708201.698
7122,-1000.000,-22.461,0.000,-1000.000,0.000,1731708201.702
7123,-1000.000,-37.598,0.000,-989.746,0.000,1731708201.706
7124,-932.617,-43.457,0.000,-970.215,0.000,1731708201.710
7125,-1000.000,-34.180,0.000,-1000.000,0.000,1731708201.714
7126,-763.672,-44.922,0.000,-162.109,0.000,1731708201.718
7127,715.332,-29.785,0.000,954.102,0.000,1731708201.722
7128,0.000,-15.625,-63.965,976.562,0.000,1731708201.726
7129,0.000,-25.391,-34.180,919.434,0.000,1731708201.730
7130,0.000,-34.668,-22.949,-989.258,0.000,1731708201.734
7131,0.000,-27.832,-31.250,933.594,0.000,1731708201.738
7132,0.000,-20.020,-16.602,520.996,0.000,1731708201.741
7133,0.000,-6.348,-3.906,729.004,0.000,1731708201.745
7134,0.000,-7.324,-5.371,-902.344,0.000,1731708201.749
7135,0.000,-29.785,-33.691,805.176,0.000,1731708201.753
7136,0.000,-51.270,-51.270,-622.070,0.000,1731708201.757
7137,0.000,-57.617,-43.457,-1000.000,0.000,1731708201.761
7138,0.000,-44.922,-26.855,-931.641,0.000,1731708201.765
7139,0.000,-23.926,0.000,-1000.000,0.000,1731708201.769
7140,-936.523,-5.859,-13.672,-967.773,0.000,1731708201.773
7141,-1000.000,-7.324,-19.531,-1000.000,0.000,1731708201.777
7142,-384.277,-8.301,-23.438,-40.039,0.000,1731708201.781
7143,947.754,-29.297,-36.621,-962.402,0.000,1731708201.784
7144,987.793,-34.668,-33.203,942.871,0.000,1731708201.788
7145,944.336,-31.250,-35.156,969.727,0.000,1731708201.792
7146,926.758,-27.344,-30.273,916.504,0.000,1731708201.796
7147,-983.887,-8.301,-20.508,-969.727,0.000,1731708201.800
7148,883.789,10.742,-9.277,836.914,0.000,1731708201.804
7149,-560.547,-29.785,-24.414,-624.512,0.000,1731708201.808
7150,-1000.000,-46.387,-21.484,-1000.000,0.000,1731708201.812
7151,-935.059,-24.414,-2.930,-939.941,0.000,1731708201.816
7152,-979.980,-36.133,-11.230,-970.215,0.000,1731708201.820
7153,-1000.000,-44.434,-21.973,-1000.000,0.000,1731708201.824
7154,-1000.000,-30.762,-24.902,-968.750,0.000,1731708201.827
7155,293.945,-19.043,-20.508,424.805,0.000,1731708201.831
7156,-891.113,-9.766,-9.277,-898.438,0.000,1731708201.835
7157,901.367,-18.555,-29.785,898.926,0.000,1731708201.839
7158,993.164,-30.273,-26.855,994.629,0.000,1731708201.843
7159,906.250,12.207,-0.488,905.273,0.000,1731708201.847
7160,-957.520,-13.672,-18.555,-933.105,0.000,1731708201.851
7161,792.969,-54.688,-42.969,591.797,0.000,1731708201.855
7162,-680.176,-46.387,-31.738,-826.660,0.000,1731708201.859
7163,-1000.000,-47.363,-17.578,-1000.000,0.000,1731708201.863
7164,-939.941,-28.809,-20.996,-956.543,0.000,1731708201.867
7165,-976.074,-35.645,-22.461,-963.379,0.000,1731708201.870
7166,-1000.000,-27.832,-28.320,-1000.000,0.000,1731708201.874
7167,-1000.000,0.488,-3.418,-933.105,0.000,1731708201.878
7168,362.305,-12.207,-2.441,496.094,0.000,1731708201.882
7169,-892.578,-35.645,-46.875,-902.832,0.000,1731708201.886
7170,898.438,-24.414,-48.340,897.949,0.000,1731708201.890
7171,996.582,-4.883,-34.668,989.258,0.000,1731708201.894
7172,901.855,-24.902,-41.992,913.086,0.000,1731708201.898
7173,-943.848,-20.508,-20.996,-931.152,0.000,1731708201.902
7174,738.281,9.766,14.160,395.020,0.000,1731708201.906
7175,-741.211,-17.578,-2.441,-924.316,0.000,1731708201.909
7176,-1000.000,-71.289,-61.035,-1000.000,0.000,1731708201.913
7177,-941.895,-71.289,-81.055,-966.797,0.000,1731708201.917
7178,-966.309,-45.410,-43.945,-958.008,0.000,1731708201.921
7179,-1000.000,-22.949,-12.695,-1000.000,0.000,1731708201.925
7180,-791.504,-20.996,-13.184,-741.699,0.000,1731708201.929
7181,600.586,-28.320,-33.203,655.273,0.000,1731708201.933
7182,-926.758,0.977,-23.438,-937.012,0.000,1731708201.937
7183,906.738,14.648,-17.578,915.039,0.000,1731708201.941
7184,972.168,3.418,-14.160,953.125,0.000,1731708201.945
7185,928.223,-35.645,-32.227,966.309,0.000,1731708201.948
7186,-926.758,-45.898,-36.621,-996.094,0.000,1731708201.952
7187,44.922,-26.367,-24.414,-250.977,0.000,1731708201.956
7188,-1000.000,-50.293,-34.668,-1000.000,0.000,1731708201.960
7189,-972.656,-29.785,-17.578,-946.289,0.000,1731708201.964
7190,-989.746,-9.277,-0.488,-995.117,0.000,1731708201.968
7191,-939.941,-34.668,-27.344,-955.566,0.000,1731708201.972
7192,-1000.000,-44.922,-28.809,-1000.000,0.000,1731708201.976
7193,-410.645,-31.738,-20.020,-192.871,0.000,1731708201.980
7194,936.523,2.441,-19.531,996.582,0.000,1731708201.984
7195,992.188,-8.301,-19.043,963.379,0.000,1731708201.988
7196,941.406,-33.691,-27.832,958.496,0.000,1731708201.991
7197,929.688,-24.902,-27.832,921.875,0.000,1731708201.995
7198,-990.723,-21.484,-38.086,-978.027,0.000,1731708201.999
7199,904.297,-35.156,-41.992,868.652,0.000,1731708202.003
7200,0.000,-29.297,0.000,-583.008,0.000,1731708202.007
7201,0.000,-11.719,0.000,-1000.000,0.000,1731708202.011
7202,0.000,-25.391,0.000,-932.129,0.000,1731708202.015
7203,0.000,-51.758,0.000,-994.629,0.000,1731708202.019
7204,0.000,-55.664,0.000,-978.516,0.000,1731708202.023
7205,0.000,-23.926,0.000,-1000.000,0.000,1731708202.027
7206,0.000,-14.160,0.000,69.824,0.000,1731708202.031
7207,0.000,-31.738,0.000,-937.988,0.000,1731708202.034
7208,0.000,-22.949,0.000,929.688,0.000,1731708202.038
7209,0.000,-7.324,0.000,977.051,0.000,1731708202.042
7210,0.000,-17.578,0.000,911.621,0.000,1731708202.046
7211,0.000,-19.043,0.000,-958.008,0.000,1731708202.050
7212,-526.367,-37.109,-32.227,781.738,0.000,1731708202.054
7213,-1000.000,-52.734,-33.691,-679.199,0.000,1731708202.058
7214,-927.734,-42.969,-39.062,-1000.000,0.000,1731708202.062
7215,-1000.000,-53.711,-28.809,-933.594,0.000,1731708202.066
7216,-947.266,-49.316,3.906,-1000.000,0.000,1731708202.070
7217,-1000.000,-17.090,-14.160,-958.008,0.000,1731708202.073
7218,-222.168,-22.461,-30.273,-1000.000,0.000,1731708202.077
7219,-996.094,-28.809,-16.113,-177.734,0.000,1731708202.081
7220,962.402,-1.953,-23.438,990.723,0.000,1731708202.085
7221,957.031,-5.371,-43.945,964.844,0.000,1731708202.089
7222,919.922,-21.484,-25.391,953.613,0.000,1731708202.093
7223,-975.098,-39.551,-31.250,914.551,0.000,1731708202.097
7224,-945.312,-45.898,-43.457,-928.223,0.000,1731708202.101
7225,742.188,-40.039,-37.109,520.996,0.000,1731708202.105
7226,-737.305,-42.480,-39.551,-869.629,0.000,1731708202.109
7227,-1000.000,-30.762,-9.277,-1000.000,0.000,1731708202.113
7228,-946.289,-11.230,13.672,-962.891,0.000,1731708202.116
7229,-962.891,-25.391,-28.320,-956.055,0.000,1731708202.120
7230,-1000.000,-41.504,-87.402,-1000.000,0.000,1731708202.124
7231,-913.086,-28.809,-65.918,-876.953,0.000,1731708202.128
7232,532.715,-16.113,-46.875,582.031,0.000,1731708202.132
7233,-906.250,-20.508,-34.668,-913.574,0.000,1731708202.136
7234,895.020,-24.902,-28.809,897.949,0.000,1731708202.140
7235,-997.559,-0.977,-29.785,994.141,0.000,1731708202.144
7236,905.273,-6.836,0.977,910.645,0.000,1731708202.148
7237,-955.078,-28.320,-13.672,-931.152,0.000,1731708202.152
7238,782.227,-52.246,-61.523,462.402,0.000,1731708202.156
7239,-692.871,-55.176,-63.477,-890.625,0.000,1731708202.159
7240,-1000.000,-34.180,-38.086,-1000.000,0.000,1731708202.163
7241,-942.383,-39.062,-26.367,-966.797,0.000,1731708202.167
7242,-970.215,-30.273,-24.414,-956.055,0.000,1731708202.171
7243,-1000.000,-14.160,-30.273,-1000.000,0.000,1731708202.175
7244,-968.750,-18.066,-25.391,-889.160,0.000,1731708202.179
7245,435.059,-6.348,-5.859,564.453,0.000,1731708202.183
7246,-896.973,-13.672,-17.578,-911.133,0.000,1731708202.187
7247,905.762,-29.785,-44.922,909.180,0.000,1731708202.191
7248,945.801,-25.391,-34.668,939.941,0.000,1731708202.195
7249,972.168,-26.855,-29.297,996.094,0.000,1731708202.199
7250,-999.512,-37.598,-43.457,940.430,0.000,1731708202.202
7251,-328.613,-57.129,-27.832,-452.148,0.000,1731708202.206
7252,-1000.000,-49.316,-26.367,-1000.000,0.000,1731708202.210
7253,-931.641,-44.434,-36.133,-928.711,0.000,1731708202.214
7254,-1000.000,-45.898,-39.062,-1000.000,0.000,1731708202.218
7255,-935.059,-31.738,-37.598,-937.500,0.000,1731708202.222
7256,-1000.000,-17.578,-29.785,-1000.000,0.000,1731708202.226
7257,-806.152,-32.715,-24.414,-573.730,0.000,1731708202.230
7258,670.898,-46.875,-41.016,818.848,0.000,1731708202.234
7259,-929.199,-39.551,-60.547,-972.656,0.000,1731708202.238
7260,909.180,-27.344,-44.922,929.688,0.000,1731708202.242
7261,949.219,3.906,-21.973,934.082,0.000,1731708202.245
7262,976.562,3.418,0.000,-991.699,0.000,1731708202.249
7263,991.211,-28.320,3.906,908.691,0.000,1731708202.253
7264,-353.516,-49.316,-29.297,-514.160,0.000,1731708202.257
7265,-1000.000,-62.500,-56.152,-1000.000,0.000,1731708202.261
7266,-930.176,-48.828,-46.875,-927.734,0.000,1731708202.265
7267,-1000.000,-47.363,-46.387,-1000.000,0.000,1731708202.269
7268,-935.059,-26.367,-44.922,-939.453,0.000,1731708202.273
7269,-1000.000,-18.066,-4.395,-1000.000,0.000,1731708202.277
7270,-800.293,-39.062,-7.324,-496.582,0.000,1731708202.281
7271,677.246,-34.180,-52.734,861.328,0.000,1731708202.284
7272,0.000,-35.645,-63.477,-986.328,0.000,1731708202.288
7273,0.000,-28.320,-49.805,935.059,0.000,1731708202.292
7274,0.000,-28.320,-39.062,932.617,0.000,1731708202.296
7275,0.000,-27.832,-20.020,-990.723,0.000,1731708202.300
7276,0.000,-6.836,-0.977,900.879,0.000,1731708202.304
7277,0.000,3.418,10.742,-520.020,0.000,1731708202.308
7278,0.000,-31.738,-33.203,-1000.000,0.000,1731708202.312
7279,0.000,-55.176,-48.828,-936.035,0.000,1731708202.316
7280,0.000,-40.527,-40.039,-981.934,0.000,1731708202.320
7281,0.000,-42.480,-46.875,-997.070,0.000,1731708202.323
7282,0.000,-32.715,-39.062,-1000.000,0.000,1731708202.327
7283,0.000,-10.254,-38.086,227.051,0.000,1731708202.331
7284,-955.566,-3.906,-30.273,-911.133,0.000,1731708202.335
7285,943.359,1.465,-21.484,913.574,0.000,1731708202.339
7286,968.262,-3.906,-50.293,981.445,0.000,1731708202.343
7287,909.668,-15.137,-62.012,908.691,0.000,1731708202.347
7288,-952.148,-23.438,-55.664,-931.152,0.000,1731708202.351
7289,771.484,-32.227,-56.152,533.203,0.000,1731708202.355
7290,-705.078,-20.508,-51.758,-857.422,0.000,1731708202.359
7291,-1000.000,-6.348,-8.789,-1000.000,0.000,1731708202.363
7292,-929.199,-11.719,-4.883,-947.266,0.000,1731708202.366
7293,-1000.000,-44.434,-63.965,-1000.000,0.000,1731708202.370
7294,-942.871,-57.617,-77.148,-944.824,0.000,1731708202.374
7295,-1000.000,-35.645,-42.969,-1000.000,0.000,1731708202.378
7296,0.000,-28.320,-42.969,-574.707,0.000,1731708202.382
7297,0.000,-20.996,-53.223,781.250,0.000,1731708202.386
7298,0.000,-1.465,-28.320,-966.797,0.000,1731708202.390
7299,0.000,10.742,-28.320,921.875,0.000,1731708202.394
7300,0.000,-26.855,-72.266,924.805,0.000,1731708202.398
7301,0.000,-47.363,-80.566,-928.711,0.000,1731708202.402
7302,0.000,-45.410,-58.105,414.062,0.000,1731708202.406
7303,0.000,-53.711,-41.016,-918.457,0.000,1731708202.410
7304,0.000,-38.574,-27.832,-1000.000,0.000,1731708202.413
7305,0.000,-19.043,-34.180,-969.727,0.000,1731708202.417
7306,0.000,-21.484,-39.062,-958.496,0.000,1731708202.421
7307,0.000,-11.230,-12.695,-1000.000,0.000,1731708202.425
7308,-891.113,-24.902,-21.973,-909.668,0.000,1731708202.429
7309,566.895,-43.457,-71.777,529.297,0.000,1731708202.433
7310,-910.645,-36.133,-81.543,-907.227,0.000,1731708202.437
7311,912.598,-24.902,-59.082,906.738,0.000,1731708202.441
7312,919.434,-14.648,-28.809,947.754,0.000,1731708202.445
7313,-948.242,-7.812,-15.137,977.539,0.000,1731708202.448
7314,755.859,-9.766,-26.855,981.445,0.000,1731708202.452
7315,-722.656,-20.508,-33.691,-334.473,0.000,1731708202.456
7316,-1000.000,0.488,-1.953,-1000.000,0.000,1731708202.460
7317,-941.406,8.301,-7.812,-936.523,0.000,1731708202.464
7318,-978.027,-28.809,-47.852,-1000.000,0.000,1731708202.468
7319,-1000.000,-38.574,-59.570,-937.988,0.000,1731708202.472
7320,-1000.000,-49.805,-59.082,-1000.000,0.000,1731708202.476
7321,-854.492,-38.086,-39.062,-625.977,0.000,1731708202.480
7322,612.793,-23.926,-39.062,781.738,0.000,1731708202.484
7323,-918.945,-24.902,-34.668,-962.891,0.000,1731708202.488
7324,912.598,-5.371,-18.555,928.711,0.000,1731708202.491
7325,928.711,-8.789,-33.203,925.293,0.000,1731708202.495
7326,-976.074,-29.785,-46.387,-967.285,0.000,1731708202.499
7327,860.840,-27.832,-44.922,831.055,0.000,1731708202.503
7328,-597.168,-36.133,-41.992,-632.324,0.000,1731708202.507
7329,-1000.000,-34.180,-43.457,-1000.000,0.000,1731708202.511
7330,-925.781,-36.621,-27.344,-927.734,0.000,1731708202.515
7331,-1000.000,-17.578,-1.465,-1000.000,0.000,1731708202.519
7332,-941.895,-2.441,-12.207,-937.500,0.000,1731708202.523
7333,-1000.000,-53.711,-58.105,-1000.000,0.000,1731708202.527
7334,-883.789,-57.129,-72.266,-650.879,0.000,1731708202.531
7335,576.172,-24.902,-32.227,762.695,0.000,1731708202.534
7336,-912.598,-39.062,-40.527,-958.008,0.000,1731708202.538
7337,911.621,-34.180,-46.387,927.246,0.000,1731708202.542
7338,928.223,-10.742,-13.184,924.805,0.000,1731708202.546
7339,-976.074,-10.254,-15.625,-964.844,0.000,1731708202.550
7340,860.840,-10.742,-26.855,819.824,0.000,1731708202.554
7341,-597.168,-35.156,-30.273,-643.066,0.000,1731708202.558
7342,-1000.000,-46.875,-40.527,-1000.000,0.000,1731708202.562
7343,-932.129,-53.711,-45.410,-938.965,0.000,1731708202.566
7344,-991.211,-57.129,-36.621,-976.074,0.000,1731708202.570
7345,-981.934,-44.922,-38.574,-1000.000,0.000,1731708202.574
7346,-1000.000,-21.973,-29.785,-997.559,0.000,1731708202.577
7347,151.367,10.742,6.348,354.004,0.000,1731708202.581
7348,-904.297,-17.578,-6.348,-897.461,0.000,1731708202.585
7349,913.574,-45.410,-46.875,903.809,0.000,1731708202.589
7350,982.422,-34.180,-41.992,979.492,0.000,1731708202.593
7351,898.926,-20.020,-30.273,915.527,0.000,1731708202.597
7352,-915.039,-19.043,-27.344,-922.852,0.000,1731708202.601
7353,554.199,-42.969,-29.785,286.133,0.000,1731708202.605
7354,-886.719,-62.500,-40.527,-985.840,0.000,1731708202.609
7355,-1000.000,-48.340,-30.762,-1000.000,0.000,1731708202.613
7356,-943.848,-24.902,-16.113,-968.262,0.000,1731708202.617
7357,-1000.000,-30.273,0.977,-1000.000,0.000,1731708202.620
7358,-929.688,-46.387,-9.766,-960.938,0.000,1731708202.624
7359,-1000.000,-63.965,-61.035,-1000.000,0.000,1731708202.628
7360,-715.332,-60.547,-57.129,-185.547,0.000,1731708202.632
7361,762.695,-37.109,-44.922,974.609,0.000,1731708202.636
7362,-949.707,-11.719,-46.875,970.703,0.000,1731708202.640
7363,921.387,-22.949,-33.691,942.383,0.000,1731708202.644
7364,918.457,-25.391,-9.277,927.246,0.000,1731708202.648
7365,-938.965,-36.621,-40.039,-934.082,0.000,1731708202.652
7366,715.820,-41.992,-53.223,293.945,0.000,1731708202.656
7367,-763.184,-45.410,-27.344,-966.309,0.000,1731708202.659
7368,-1000.000,-54.199,-37.598,-1000.000,0.000,1731708202.663
7369,-948.242,-43.945,-28.809,-979.004,0.000,1731708202.667
7370,-961.914,-46.387,-45.898,-950.684,0.000,1731708202.671
7371,-1000.000,-40.039,-37.109,-1000.000,0.000,1731708202.675
7372,-906.250,-25.879,-12.207,-846.680,0.000,1731708202.679
7373,542.969,-13.672,-24.414,613.281,0.000,1731708202.683
7374,-907.715,-22.949,-41.016,-919.434,0.000,1731708202.687
7375,903.809,-20.508,-30.762,911.133,0.000,1731708202.691
7376,952.148,4.395,15.137,940.918,0.000,1731708202.695
7377,965.332,-31.250,-29.785,996.094,0.000,1731708202.699
7378,-984.863,-54.688,-66.406,939.941,0.000,1731708202.702
7379,-291.504,-57.617,-46.387,-451.660,0.000,1731708202.706
7380,-1000.000,-64.453,-30.762,-1000.000,0.000,1731708202.710
7381,-933.594,-57.617,-35.156,-929.199,0.000,1731708202.714
7382,-1000.000,-38.574,-46.387,-1000.000,0.000,1731708202.718
7383,-936.035,-20.020,-29.297,-938.965,0.000,1731708202.722
7384,-1000.000,-38.574,-25.879,-1000.000,0.000,1731708202.726
7385,-815.430,-20.996,-19.531,-546.387,0.000,1731708202.730
7386,659.180,9.277,-13.184,829.102,0.000,1731708202.734
7387,-927.246,-22.949,-15.625,-977.051,0.000,1731708202.738
7388,913.086,-45.898,-50.293,933.594,0.000,1731708202.741
7389,934.082,-40.039,-56.152,926.758,0.000,1731708202.745
7390,-988.770,-25.879,-49.805,-975.586,0.000,1731708202.749
7391,898.926,-21.484,-56.641,860.352,0.000,1731708202.753
7392,0.000,-36.133,-46.875,-594.727,0.000,1731708202.757
7393,0.000,-33.691,-0.977,-1000.000,0.000,1731708202.761
7394,0.000,-7.812,20.508,-937.500,0.000,1731708202.765
7395,0.000,-27.832,-41.992,-975.098,0.000,1731708202.769
7396,0.000,-66.895,-93.750,-1000.000,0.000,1731708202.773
7397,0.000,-39.551,-64.453,-999.023,0.000,1731708202.777
7398,0.000,-9.766,-30.273,358.887,0.000,1731708202.781
7399,0.000,-18.555,-40.039,-895.020,0.000,1731708202.785
7400,0.000,-23.438,-24.414,900.879,0.000,1731708202.788
7401,0.000,-10.742,-20.996,995.117,0.000,1731708202.792
7402,0.000,-22.461,-35.156,906.250,0.000,1731708202.796
7403,0.000,-26.367,-37.109,-951.172,0.000,1731708202.800
7404,-536.133,-35.645,-61.035,751.953,0.000,1731708202.804
7405,-1000.000,-44.922,-54.199,-708.984,0.000,1731708202.808
7406,-934.570,-40.527,-36.621,-1000.000,0.000,1731708202.812
7407,-980.957,-38.574,-30.273,-943.359,0.000,1731708202.816
7408,-997.070,-16.113,-15.137,-974.609,0.000,1731708202.820
7409,-1000.000,-9.766,-13.672,-1000.000,0.000,1731708202.823
7410,268.066,-34.180,-23.926,-990.723,0.000,1731708202.827
7411,-890.625,-40.527,-46.875,374.023,0.000,1731708202.831
7412,902.344,-25.391,-68.848,-896.484,0.000,1731708202.835
7413,991.211,5.859,-59.082,904.297,0.000,1731708202.839
7414,911.133,-1.953,-22.949,968.750,0.000,1731708202.843
7415,-973.633,-27.832,-23.438,931.152,0.000,1731708202.847
7416,852.539,-22.949,-35.645,-936.523,0.000,1731708202.851
7417,-607.910,-20.508,-41.016,63.477,0.000,1731708202.855
7418,-1000.000,-41.992,-43.945,-1000.000,0.000,1731708202.858
7419,-932.617,-56.152,-32.715,-978.027,0.000,1731708202.862
7420,-990.234,-41.992,-32.227,-990.234,0.000,1731708202.866
7421,-983.398,-8.789,-20.996,-969.727,0.000,1731708202.870
7422,-1000.000,-9.277,-10.254,-1000.000,0.000,1731708202.874
7423,166.016,-46.387,-33.203,-1000.000,0.000,1731708202.878
7424,-901.855,-24.902,-46.875,297.363,0.000,1731708202.882
7425,913.574,-13.184,-44.434,-906.250,0.000,1731708202.886
7426,969.727,-42.969,-46.387,914.551,0.000,1731708202.890
7427,913.086,-35.645,-42.480,950.195,0.000,1731708202.894
7428,921.387,-22.949,-26.367,955.078,0.000,1731708202.898
7429,-914.551,-21.484,-15.137,-974.609,0.000,1731708202.901
7430,211.914,-33.203,-24.414,-147.949,0.000,1731708202.905
7431,-1000.000,-71.777,-36.133,-1000.000,0.000,1731708202.909
7432,-996.094,-68.848,-24.902,-954.102,0.000,1731708202.913
7433,-982.910,-27.344,-10.742,-1000.000,0.000,1731708202.917
7434,-963.867,-17.578,-20.508,-946.289,0.000,1731708202.921
7435,-1000.000,-20.996,-25.879,-1000.000,0.000,1731708202.925
7436,-980.957,-29.785,-44.922,-887.695,0.000,1731708202.929
7437,410.645,-28.320,-53.711,562.500,0.000,1731708202.933
7438,-895.508,-16.113,-36.133,-911.133,0.000,1731708202.937
7439,897.949,-22.461,-32.227,904.297,0.000,1731708202.940
7440,985.352,-15.625,-32.227,960.449,0.000,1731708202.944
7441,907.715,1.465,-9.277,956.543,0.000,1731708202.948
7442,-911.133,-4.395,17.090,-979.980,0.000,1731708202.952
7443,327.148,-26.855,-3.418,-161.621,0.000,1731708202.956
7444,-987.793,-71.777,-62.012,-1000.000,0.000,1731708202.960
7445,-1000.000,-75.684,-75.684,-953.125,0.000,1731708202.964
7446,-961.426,-57.129,-41.992,-994.629,0.000,1731708202.968
7447,-1000.000,-38.574,-39.551,-1000.000,0.000,1731708202.972
7448,-1000.000,-22.461,-41.504,-1000.000,0.000,1731708202.976
7449,-1000.000,-27.344,-32.227,-1000.000,0.000,1731708202.980
7450,-995.605,-28.320,-16.113,-994.141,0.000,1731708202.983
7451,-950.195,-28.320,1.465,-954.102,0.000,1731708202.987
7452,0.000,-16.602,-14.160,-1000.000,0.000,1731708202.991
7453,0.000,-12.207,-32.227,-166.504,0.000,1731708202.995
7454,0.000,-20.996,-34.180,-988.281,0.000,1731708202.999
7455,0.000,-22.461,-39.551,957.520,0.000,1731708203.003
7456,0.000,-2.930,-26.855,953.613,0.000,1731708203.007
7457,0.000,8.789,9.277,947.266,0.000,1731708203.011
7458,0.000,-11.230,3.418,965.332,0.000,1731708203.015
7459,0.000,-22.461,-49.805,-995.605,0.000,1731708203.019
7460,0.000,-42.480,-68.359,-239.746,0.000,1731708203.023
7461,0.000,-62.500,-65.918,-1000.000,0.000,1731708203.026
7462,0.000,-55.176,-58.105,-946.289,0.000,1731708203.030
7463,0.000,-41.992,-38.574,-1000.000,0.000,1731708203.034
7464,-935.059,-14.648,-26.855,-942.871,0.000,1731708203.038
7465,-1000.000,-20.020,-33.691,-1000.000,0.000,1731708203.042
7466,-609.863,-25.879,-34.668,-391.602,0.000,1731708203.046
7467,841.309,-27.832,-47.363,924.805,0.000,1731708203.050
7468,-972.168,-20.020,-32.227,993.652,0.000,1731708203.054
7469,927.734,-22.461,-33.691,944.824,0.000,1731708203.058
7470,928.223,-14.648,-51.758,922.852,0.000,1731708203.062
7471,-976.074,-5.859,-48.340,-971.191,0.000,1731708203.066
7472,860.840,-40.039,-36.621,844.238,0.000,1731708203.069
7473,-597.168,-58.594,-20.508,-617.188,0.000,1731708203.073
7474,-1000.000,-39.551,-24.414,-1000.000,0.000,1731708203.077
7475,-925.781,-39.062,-25.391,-929.688,0.000,1731708203.081
7476,-1000.000,-42.480,0.977,-1000.000,0.000,1731708203.085
7477,-928.223,-30.762,-22.461,-952.148,0.000,1731708203.089
7478,-1000.000,-25.879,-34.668,-1000.000,0.000,1731708203.093
7479,-645.020,-26.855,-18.066,-256.348,0.000,1731708203.097
7480,817.871,-23.926,-35.156,965.332,0.000,1731708203.101
7481,-964.844,-27.832,-62.012,975.098,0.000,1731708203.105
7482,925.781,-33.691,-59.570,953.125,0.000,1731708203.108
7483,924.316,-23.926,-21.973,914.551,0.000,1731708203.112
7484,-961.914,-26.855,-0.488,-942.871,0.000,1731708203.116
7485,807.617,-44.434,-27.832,691.895,0.000,1731708203.120
7486,-661.621,-15.137,-18.066,-757.812,0.000,1731708203.124
7487,-1000.000,-27.832,-9.277,-1000.000,0.000,1731708203.128
7488,-927.734,-67.383,-62.012,-938.477,0.000,1731708203.132
7489,-1000.000,-51.270,-51.270,-1000.000,0.000,1731708203.136
7490,-928.711,-36.621,-40.527,-954.102,0.000,1731708203.140
7491,-1000.000,-37.109,-48.340,-1000.000,0.000,1731708203.144
7492,-695.801,-19.531,-18.555,-241.211,0.000,1731708203.148
7493,780.273,7.324,-11.230,967.285,0.000,1731708203.152
7494,-954.102,-15.625,-41.992,974.121,0.000,1731708203.155
7495,921.875,-26.367,-15.137,951.172,0.000,1731708203.159
7496,927.734,-16.113,-29.785,916.504,0.000,1731708203.163
7497,-971.680,-31.738,-56.152,-939.453,0.000,1731708203.167
7498,845.703,-41.504,-21.973,613.770,0.000,1731708203.171
7499,-616.699,-39.551,-21.484,-800.293,0.000,1731708203.175
7500,-1000.000,-33.203,-14.160,-1000.000,0.000,1731708203.179
7501,-932.617,-20.020,-3.418,-952.637,0.000,1731708203.183
7502,-992.188,-34.180,-28.809,-972.168,0.000,1731708203.187
7503,-980.469,-45.410,-52.734,-1000.000,0.000,1731708203.191
7504,-1000.000,-29.297,-41.504,-984.863,0.000,1731708203.195
